fips_code,county,state,customers_out,run_start_time
09001,Fairfield,Connecticut,2,2019-10-11 00:00:00
09003,Hartford,Connecticut,10,2019-10-11 00:00:00
09007,Middlesex,Connecticut,44,2019-10-11 00:00:00
09009,New Haven,Connecticut,4,2019-10-11 00:00:00
09011,New London,Connecticut,12,2019-10-11 00:00:00
09015,Windham,Connecticut,1,2019-10-11 00:00:00
09001,Fairfield,Connecticut,2,2019-10-11 00:15:00
09003,Hartford,Connecticut,10,2019-10-11 00:15:00
09007,Middlesex,Connecticut,44,2019-10-11 00:15:00
09009,New Haven,Connecticut,5,2019-10-11 00:15:00
09011,New London,Connecticut,12,2019-10-11 00:15:00
09015,Windham,Connecticut,1,2019-10-11 00:15:00
09001,Fairfield,Connecticut,2,2019-10-11 00:30:00
09003,Hartford,Connecticut,9,2019-10-11 00:30:00
09007,Middlesex,Connecticut,44,2019-10-11 00:30:00
09009,New Haven,Connecticut,2,2019-10-11 00:30:00
09011,New London,Connecticut,12,2019-10-11 00:30:00
09015,Windham,Connecticut,1,2019-10-11 00:30:00
09001,Fairfield,Connecticut,1,2019-10-11 00:45:00
09003,Hartford,Connecticut,9,2019-10-11 00:45:00
09007,Middlesex,Connecticut,44,2019-10-11 00:45:00
09009,New Haven,Connecticut,2,2019-10-11 00:45:00
09011,New London,Connecticut,5,2019-10-11 00:45:00
09015,Windham,Connecticut,1,2019-10-11 00:45:00
09003,Hartford,Connecticut,9,2019-10-11 01:00:00
09007,Middlesex,Connecticut,45,2019-10-11 01:00:00
09009,New Haven,Connecticut,2,2019-10-11 01:00:00
09011,New London,Connecticut,5,2019-10-11 01:00:00
09015,Windham,Connecticut,1,2019-10-11 01:00:00
09003,Hartford,Connecticut,9,2019-10-11 01:15:00
09007,Middlesex,Connecticut,26,2019-10-11 01:15:00
09009,New Haven,Connecticut,2,2019-10-11 01:15:00
09011,New London,Connecticut,5,2019-10-11 01:15:00
09015,Windham,Connecticut,1,2019-10-11 01:15:00
09003,Hartford,Connecticut,9,2019-10-11 01:30:00
09007,Middlesex,Connecticut,36,2019-10-11 01:30:00
09009,New Haven,Connecticut,2,2019-10-11 01:30:00
09011,New London,Connecticut,5,2019-10-11 01:30:00
09015,Windham,Connecticut,1,2019-10-11 01:30:00
09003,Hartford,Connecticut,10,2019-10-11 01:45:00
09007,Middlesex,Connecticut,36,2019-10-11 01:45:00
09009,New Haven,Connecticut,2,2019-10-11 01:45:00
09011,New London,Connecticut,5,2019-10-11 01:45:00
09015,Windham,Connecticut,1,2019-10-11 01:45:00
09001,Fairfield,Connecticut,13,2019-10-11 02:00:00
09003,Hartford,Connecticut,10,2019-10-11 02:00:00
09007,Middlesex,Connecticut,22,2019-10-11 02:00:00
09009,New Haven,Connecticut,2,2019-10-11 02:00:00
09011,New London,Connecticut,5,2019-10-11 02:00:00
09015,Windham,Connecticut,1,2019-10-11 02:00:00
09003,Hartford,Connecticut,10,2019-10-11 02:15:00
09007,Middlesex,Connecticut,22,2019-10-11 02:15:00
09009,New Haven,Connecticut,2,2019-10-11 02:15:00
09011,New London,Connecticut,5,2019-10-11 02:15:00
09015,Windham,Connecticut,1,2019-10-11 02:15:00
09003,Hartford,Connecticut,10,2019-10-11 02:30:00
09007,Middlesex,Connecticut,11,2019-10-11 02:30:00
09009,New Haven,Connecticut,2,2019-10-11 02:30:00
09011,New London,Connecticut,5,2019-10-11 02:30:00
09015,Windham,Connecticut,1,2019-10-11 02:30:00
09001,Fairfield,Connecticut,12,2019-10-11 02:45:00
09003,Hartford,Connecticut,10,2019-10-11 02:45:00
09007,Middlesex,Connecticut,11,2019-10-11 02:45:00
09009,New Haven,Connecticut,2,2019-10-11 02:45:00
09011,New London,Connecticut,5,2019-10-11 02:45:00
09015,Windham,Connecticut,1,2019-10-11 02:45:00
09001,Fairfield,Connecticut,12,2019-10-11 03:00:00
09003,Hartford,Connecticut,9,2019-10-11 03:00:00
09007,Middlesex,Connecticut,11,2019-10-11 03:00:00
09009,New Haven,Connecticut,2,2019-10-11 03:00:00
09011,New London,Connecticut,5,2019-10-11 03:00:00
09015,Windham,Connecticut,1,2019-10-11 03:00:00
09001,Fairfield,Connecticut,12,2019-10-11 03:15:00
09003,Hartford,Connecticut,17,2019-10-11 03:15:00
09007,Middlesex,Connecticut,11,2019-10-11 03:15:00
09009,New Haven,Connecticut,1,2019-10-11 03:15:00
09011,New London,Connecticut,5,2019-10-11 03:15:00
09015,Windham,Connecticut,1,2019-10-11 03:15:00
09001,Fairfield,Connecticut,12,2019-10-11 03:30:00
09003,Hartford,Connecticut,9,2019-10-11 03:30:00
09007,Middlesex,Connecticut,11,2019-10-11 03:30:00
09009,New Haven,Connecticut,1,2019-10-11 03:30:00
09011,New London,Connecticut,5,2019-10-11 03:30:00
09015,Windham,Connecticut,1,2019-10-11 03:30:00
09003,Hartford,Connecticut,9,2019-10-11 03:45:00
09007,Middlesex,Connecticut,11,2019-10-11 03:45:00
09009,New Haven,Connecticut,1,2019-10-11 03:45:00
09011,New London,Connecticut,5,2019-10-11 03:45:00
09015,Windham,Connecticut,1,2019-10-11 03:45:00
09007,Middlesex,Connecticut,6,2019-10-11 04:00:00
09011,New London,Connecticut,5,2019-10-11 04:00:00
09015,Windham,Connecticut,1,2019-10-11 04:00:00
09001,Fairfield,Connecticut,1,2019-10-11 04:15:00
09007,Middlesex,Connecticut,6,2019-10-11 04:15:00
09015,Windham,Connecticut,1,2019-10-11 04:15:00
09007,Middlesex,Connecticut,6,2019-10-11 04:30:00
09015,Windham,Connecticut,1,2019-10-11 04:30:00
09001,Fairfield,Connecticut,4,2019-10-11 04:45:00
09007,Middlesex,Connecticut,6,2019-10-11 04:45:00
09015,Windham,Connecticut,1,2019-10-11 04:45:00
09001,Fairfield,Connecticut,4,2019-10-11 05:00:00
09007,Middlesex,Connecticut,6,2019-10-11 05:00:00
09015,Windham,Connecticut,1,2019-10-11 05:00:00
09001,Fairfield,Connecticut,4,2019-10-11 05:15:00
09007,Middlesex,Connecticut,6,2019-10-11 05:15:00
09015,Windham,Connecticut,1,2019-10-11 05:15:00
09001,Fairfield,Connecticut,4,2019-10-11 05:30:00
09007,Middlesex,Connecticut,6,2019-10-11 05:30:00
09015,Windham,Connecticut,1,2019-10-11 05:30:00
09007,Middlesex,Connecticut,6,2019-10-11 05:45:00
09015,Windham,Connecticut,1,2019-10-11 05:45:00
09015,Windham,Connecticut,1,2019-10-11 06:00:00
09001,Fairfield,Connecticut,1,2019-10-11 07:30:00
09001,Fairfield,Connecticut,1,2019-10-11 07:45:00
09001,Fairfield,Connecticut,1,2019-10-11 08:00:00
09009,New Haven,Connecticut,4,2019-10-11 08:00:00
09001,Fairfield,Connecticut,1,2019-10-11 08:15:00
09009,New Haven,Connecticut,4,2019-10-11 08:15:00
09001,Fairfield,Connecticut,1,2019-10-11 08:30:00
09003,Hartford,Connecticut,1,2019-10-11 08:30:00
09009,New Haven,Connecticut,4,2019-10-11 08:30:00
09001,Fairfield,Connecticut,1,2019-10-11 08:45:00
09003,Hartford,Connecticut,1,2019-10-11 08:45:00
09009,New Haven,Connecticut,4,2019-10-11 08:45:00
09009,New Haven,Connecticut,4,2019-10-11 09:00:00
09009,New Haven,Connecticut,4,2019-10-11 09:15:00
09009,New Haven,Connecticut,4,2019-10-11 09:30:00
09001,Fairfield,Connecticut,8,2019-10-11 09:45:00
09009,New Haven,Connecticut,4,2019-10-11 09:45:00
09001,Fairfield,Connecticut,8,2019-10-11 10:00:00
09009,New Haven,Connecticut,4,2019-10-11 10:00:00
09009,New Haven,Connecticut,4,2019-10-11 10:15:00
09009,New Haven,Connecticut,4,2019-10-11 10:30:00
09009,New Haven,Connecticut,4,2019-10-11 10:45:00
09009,New Haven,Connecticut,1,2019-10-11 11:00:00
09011,New London,Connecticut,1,2019-10-11 11:00:00
09009,New Haven,Connecticut,4,2019-10-11 11:15:00
09011,New London,Connecticut,1,2019-10-11 11:15:00
09009,New Haven,Connecticut,2,2019-10-11 11:30:00
09011,New London,Connecticut,1,2019-10-11 11:30:00
09009,New Haven,Connecticut,5,2019-10-11 11:45:00
09011,New London,Connecticut,1,2019-10-11 11:45:00
09001,Fairfield,Connecticut,1,2019-10-11 12:00:00
09009,New Haven,Connecticut,5,2019-10-11 12:00:00
09011,New London,Connecticut,2,2019-10-11 12:00:00
09015,Windham,Connecticut,81,2019-10-11 12:00:00
09001,Fairfield,Connecticut,3,2019-10-11 12:15:00
09009,New Haven,Connecticut,5,2019-10-11 12:15:00
09011,New London,Connecticut,3,2019-10-11 12:15:00
09015,Windham,Connecticut,81,2019-10-11 12:15:00
09001,Fairfield,Connecticut,3,2019-10-11 12:30:00
09009,New Haven,Connecticut,4,2019-10-11 12:30:00
09011,New London,Connecticut,2,2019-10-11 12:30:00
09013,Tolland,Connecticut,14,2019-10-11 12:30:00
09015,Windham,Connecticut,81,2019-10-11 12:30:00
09001,Fairfield,Connecticut,3,2019-10-11 12:45:00
09009,New Haven,Connecticut,9,2019-10-11 12:45:00
09011,New London,Connecticut,3,2019-10-11 12:45:00
09013,Tolland,Connecticut,14,2019-10-11 12:45:00
09015,Windham,Connecticut,81,2019-10-11 12:45:00
09001,Fairfield,Connecticut,3,2019-10-11 13:00:00
09009,New Haven,Connecticut,9,2019-10-11 13:00:00
09013,Tolland,Connecticut,14,2019-10-11 13:00:00
09001,Fairfield,Connecticut,3,2019-10-11 13:15:00
09009,New Haven,Connecticut,7,2019-10-11 13:15:00
09013,Tolland,Connecticut,14,2019-10-11 13:15:00
09001,Fairfield,Connecticut,3,2019-10-11 13:30:00
09009,New Haven,Connecticut,7,2019-10-11 13:30:00
09011,New London,Connecticut,1,2019-10-11 13:30:00
09015,Windham,Connecticut,1,2019-10-11 13:30:00
09001,Fairfield,Connecticut,3,2019-10-11 13:45:00
09009,New Haven,Connecticut,7,2019-10-11 13:45:00
09011,New London,Connecticut,1,2019-10-11 13:45:00
09015,Windham,Connecticut,18,2019-10-11 13:45:00
09001,Fairfield,Connecticut,2,2019-10-11 14:00:00
09009,New Haven,Connecticut,11,2019-10-11 14:00:00
09011,New London,Connecticut,1,2019-10-11 14:00:00
09015,Windham,Connecticut,18,2019-10-11 14:00:00
09001,Fairfield,Connecticut,2,2019-10-11 14:15:00
09009,New Haven,Connecticut,12,2019-10-11 14:15:00
09013,Tolland,Connecticut,218,2019-10-11 14:15:00
09015,Windham,Connecticut,64,2019-10-11 14:15:00
09001,Fairfield,Connecticut,1,2019-10-11 14:30:00
09005,Litchfield,Connecticut,1,2019-10-11 14:30:00
09009,New Haven,Connecticut,13,2019-10-11 14:30:00
09011,New London,Connecticut,74,2019-10-11 14:30:00
09013,Tolland,Connecticut,218,2019-10-11 14:30:00
09015,Windham,Connecticut,64,2019-10-11 14:30:00
09001,Fairfield,Connecticut,11,2019-10-11 14:45:00
09005,Litchfield,Connecticut,5,2019-10-11 14:45:00
09009,New Haven,Connecticut,13,2019-10-11 14:45:00
09011,New London,Connecticut,74,2019-10-11 14:45:00
09013,Tolland,Connecticut,218,2019-10-11 14:45:00
09015,Windham,Connecticut,65,2019-10-11 14:45:00
09001,Fairfield,Connecticut,11,2019-10-11 15:00:00
09003,Hartford,Connecticut,1,2019-10-11 15:00:00
09005,Litchfield,Connecticut,5,2019-10-11 15:00:00
09007,Middlesex,Connecticut,76,2019-10-11 15:00:00
09009,New Haven,Connecticut,15,2019-10-11 15:00:00
09011,New London,Connecticut,74,2019-10-11 15:00:00
09013,Tolland,Connecticut,218,2019-10-11 15:00:00
09015,Windham,Connecticut,65,2019-10-11 15:00:00
09001,Fairfield,Connecticut,11,2019-10-11 15:15:00
09003,Hartford,Connecticut,1,2019-10-11 15:15:00
09005,Litchfield,Connecticut,5,2019-10-11 15:15:00
09007,Middlesex,Connecticut,77,2019-10-11 15:15:00
09009,New Haven,Connecticut,41,2019-10-11 15:15:00
09011,New London,Connecticut,63,2019-10-11 15:15:00
09013,Tolland,Connecticut,218,2019-10-11 15:15:00
09015,Windham,Connecticut,66,2019-10-11 15:15:00
09001,Fairfield,Connecticut,12,2019-10-11 15:30:00
09003,Hartford,Connecticut,1,2019-10-11 15:30:00
09005,Litchfield,Connecticut,5,2019-10-11 15:30:00
09007,Middlesex,Connecticut,77,2019-10-11 15:30:00
09009,New Haven,Connecticut,65,2019-10-11 15:30:00
09011,New London,Connecticut,789,2019-10-11 15:30:00
09013,Tolland,Connecticut,218,2019-10-11 15:30:00
09015,Windham,Connecticut,54,2019-10-11 15:30:00
09001,Fairfield,Connecticut,2,2019-10-11 15:45:00
09003,Hartford,Connecticut,1,2019-10-11 15:45:00
09005,Litchfield,Connecticut,5,2019-10-11 15:45:00
09007,Middlesex,Connecticut,77,2019-10-11 15:45:00
09009,New Haven,Connecticut,65,2019-10-11 15:45:00
09011,New London,Connecticut,789,2019-10-11 15:45:00
09013,Tolland,Connecticut,218,2019-10-11 15:45:00
09015,Windham,Connecticut,54,2019-10-11 15:45:00
09001,Fairfield,Connecticut,3,2019-10-11 16:00:00
09003,Hartford,Connecticut,1,2019-10-11 16:00:00
09005,Litchfield,Connecticut,4,2019-10-11 16:00:00
09007,Middlesex,Connecticut,76,2019-10-11 16:00:00
09009,New Haven,Connecticut,76,2019-10-11 16:00:00
09011,New London,Connecticut,790,2019-10-11 16:00:00
09013,Tolland,Connecticut,242,2019-10-11 16:00:00
09015,Windham,Connecticut,54,2019-10-11 16:00:00
09001,Fairfield,Connecticut,3,2019-10-11 16:15:00
09003,Hartford,Connecticut,1,2019-10-11 16:15:00
09005,Litchfield,Connecticut,4,2019-10-11 16:15:00
09007,Middlesex,Connecticut,76,2019-10-11 16:15:00
09009,New Haven,Connecticut,80,2019-10-11 16:15:00
09011,New London,Connecticut,801,2019-10-11 16:15:00
09013,Tolland,Connecticut,242,2019-10-11 16:15:00
09015,Windham,Connecticut,54,2019-10-11 16:15:00
09001,Fairfield,Connecticut,4,2019-10-11 16:30:00
09003,Hartford,Connecticut,1,2019-10-11 16:30:00
09005,Litchfield,Connecticut,33,2019-10-11 16:30:00
09007,Middlesex,Connecticut,1,2019-10-11 16:30:00
09009,New Haven,Connecticut,77,2019-10-11 16:30:00
09011,New London,Connecticut,117,2019-10-11 16:30:00
09013,Tolland,Connecticut,47,2019-10-11 16:30:00
09015,Windham,Connecticut,15,2019-10-11 16:30:00
09001,Fairfield,Connecticut,3,2019-10-11 16:45:00
09003,Hartford,Connecticut,1,2019-10-11 16:45:00
09005,Litchfield,Connecticut,33,2019-10-11 16:45:00
09007,Middlesex,Connecticut,1,2019-10-11 16:45:00
09009,New Haven,Connecticut,78,2019-10-11 16:45:00
09011,New London,Connecticut,117,2019-10-11 16:45:00
09013,Tolland,Connecticut,47,2019-10-11 16:45:00
09015,Windham,Connecticut,15,2019-10-11 16:45:00
09001,Fairfield,Connecticut,2,2019-10-11 17:00:00
09005,Litchfield,Connecticut,33,2019-10-11 17:00:00
09007,Middlesex,Connecticut,1,2019-10-11 17:00:00
09009,New Haven,Connecticut,62,2019-10-11 17:00:00
09011,New London,Connecticut,151,2019-10-11 17:00:00
09013,Tolland,Connecticut,64,2019-10-11 17:00:00
09015,Windham,Connecticut,33,2019-10-11 17:00:00
09001,Fairfield,Connecticut,2,2019-10-11 17:15:00
09005,Litchfield,Connecticut,33,2019-10-11 17:15:00
09007,Middlesex,Connecticut,1,2019-10-11 17:15:00
09009,New Haven,Connecticut,62,2019-10-11 17:15:00
09011,New London,Connecticut,173,2019-10-11 17:15:00
09013,Tolland,Connecticut,27,2019-10-11 17:15:00
09015,Windham,Connecticut,148,2019-10-11 17:15:00
09001,Fairfield,Connecticut,2,2019-10-11 17:30:00
09005,Litchfield,Connecticut,22,2019-10-11 17:30:00
09007,Middlesex,Connecticut,1,2019-10-11 17:30:00
09009,New Haven,Connecticut,91,2019-10-11 17:30:00
09011,New London,Connecticut,292,2019-10-11 17:30:00
09013,Tolland,Connecticut,18,2019-10-11 17:30:00
09015,Windham,Connecticut,148,2019-10-11 17:30:00
09001,Fairfield,Connecticut,2,2019-10-11 17:45:00
09003,Hartford,Connecticut,2,2019-10-11 17:45:00
09005,Litchfield,Connecticut,22,2019-10-11 17:45:00
09007,Middlesex,Connecticut,1,2019-10-11 17:45:00
09009,New Haven,Connecticut,92,2019-10-11 17:45:00
09011,New London,Connecticut,292,2019-10-11 17:45:00
09013,Tolland,Connecticut,18,2019-10-11 17:45:00
09015,Windham,Connecticut,148,2019-10-11 17:45:00
09001,Fairfield,Connecticut,2,2019-10-11 18:00:00
09003,Hartford,Connecticut,2,2019-10-11 18:00:00
09005,Litchfield,Connecticut,22,2019-10-11 18:00:00
09007,Middlesex,Connecticut,2,2019-10-11 18:00:00
09009,New Haven,Connecticut,92,2019-10-11 18:00:00
09011,New London,Connecticut,615,2019-10-11 18:00:00
09013,Tolland,Connecticut,18,2019-10-11 18:00:00
09015,Windham,Connecticut,147,2019-10-11 18:00:00
09001,Fairfield,Connecticut,2,2019-10-11 18:15:00
09003,Hartford,Connecticut,36,2019-10-11 18:15:00
09005,Litchfield,Connecticut,22,2019-10-11 18:15:00
09007,Middlesex,Connecticut,2,2019-10-11 18:15:00
09009,New Haven,Connecticut,55,2019-10-11 18:15:00
09011,New London,Connecticut,540,2019-10-11 18:15:00
09013,Tolland,Connecticut,18,2019-10-11 18:15:00
09015,Windham,Connecticut,26,2019-10-11 18:15:00
09001,Fairfield,Connecticut,3,2019-10-11 18:30:00
09003,Hartford,Connecticut,134,2019-10-11 18:30:00
09005,Litchfield,Connecticut,23,2019-10-11 18:30:00
09007,Middlesex,Connecticut,2,2019-10-11 18:30:00
09009,New Haven,Connecticut,55,2019-10-11 18:30:00
09011,New London,Connecticut,828,2019-10-11 18:30:00
09013,Tolland,Connecticut,1,2019-10-11 18:30:00
09015,Windham,Connecticut,25,2019-10-11 18:30:00
09001,Fairfield,Connecticut,73,2019-10-11 18:45:00
09003,Hartford,Connecticut,81,2019-10-11 18:45:00
09005,Litchfield,Connecticut,23,2019-10-11 18:45:00
09007,Middlesex,Connecticut,2,2019-10-11 18:45:00
09009,New Haven,Connecticut,56,2019-10-11 18:45:00
09011,New London,Connecticut,828,2019-10-11 18:45:00
09013,Tolland,Connecticut,2,2019-10-11 18:45:00
09015,Windham,Connecticut,26,2019-10-11 18:45:00
09001,Fairfield,Connecticut,76,2019-10-11 19:00:00
09003,Hartford,Connecticut,74,2019-10-11 19:00:00
09005,Litchfield,Connecticut,23,2019-10-11 19:00:00
09007,Middlesex,Connecticut,1,2019-10-11 19:00:00
09009,New Haven,Connecticut,58,2019-10-11 19:00:00
09011,New London,Connecticut,506,2019-10-11 19:00:00
09013,Tolland,Connecticut,1,2019-10-11 19:00:00
09015,Windham,Connecticut,26,2019-10-11 19:00:00
09001,Fairfield,Connecticut,76,2019-10-11 19:15:00
09003,Hartford,Connecticut,35,2019-10-11 19:15:00
09005,Litchfield,Connecticut,23,2019-10-11 19:15:00
09007,Middlesex,Connecticut,1,2019-10-11 19:15:00
09009,New Haven,Connecticut,82,2019-10-11 19:15:00
09011,New London,Connecticut,506,2019-10-11 19:15:00
09013,Tolland,Connecticut,1,2019-10-11 19:15:00
09015,Windham,Connecticut,1,2019-10-11 19:15:00
09001,Fairfield,Connecticut,90,2019-10-11 19:30:00
09003,Hartford,Connecticut,116,2019-10-11 19:30:00
09005,Litchfield,Connecticut,23,2019-10-11 19:30:00
09007,Middlesex,Connecticut,1,2019-10-11 19:30:00
09009,New Haven,Connecticut,81,2019-10-11 19:30:00
09011,New London,Connecticut,507,2019-10-11 19:30:00
09015,Windham,Connecticut,25,2019-10-11 19:30:00
09001,Fairfield,Connecticut,20,2019-10-11 19:45:00
09003,Hartford,Connecticut,116,2019-10-11 19:45:00
09005,Litchfield,Connecticut,23,2019-10-11 19:45:00
09007,Middlesex,Connecticut,1,2019-10-11 19:45:00
09009,New Haven,Connecticut,72,2019-10-11 19:45:00
09011,New London,Connecticut,506,2019-10-11 19:45:00
09015,Windham,Connecticut,25,2019-10-11 19:45:00
09001,Fairfield,Connecticut,23,2019-10-11 20:00:00
09003,Hartford,Connecticut,1946,2019-10-11 20:00:00
09005,Litchfield,Connecticut,1,2019-10-11 20:00:00
09007,Middlesex,Connecticut,1,2019-10-11 20:00:00
09009,New Haven,Connecticut,67,2019-10-11 20:00:00
09011,New London,Connecticut,397,2019-10-11 20:00:00
09015,Windham,Connecticut,74,2019-10-11 20:00:00
09001,Fairfield,Connecticut,20,2019-10-11 20:15:00
09003,Hartford,Connecticut,1990,2019-10-11 20:15:00
09005,Litchfield,Connecticut,1,2019-10-11 20:15:00
09007,Middlesex,Connecticut,1,2019-10-11 20:15:00
09009,New Haven,Connecticut,67,2019-10-11 20:15:00
09011,New London,Connecticut,80,2019-10-11 20:15:00
09013,Tolland,Connecticut,1,2019-10-11 20:15:00
09015,Windham,Connecticut,75,2019-10-11 20:15:00
09001,Fairfield,Connecticut,20,2019-10-11 20:30:00
09003,Hartford,Connecticut,1995,2019-10-11 20:30:00
09005,Litchfield,Connecticut,1,2019-10-11 20:30:00
09007,Middlesex,Connecticut,1,2019-10-11 20:30:00
09009,New Haven,Connecticut,67,2019-10-11 20:30:00
09011,New London,Connecticut,80,2019-10-11 20:30:00
09013,Tolland,Connecticut,13,2019-10-11 20:30:00
09015,Windham,Connecticut,88,2019-10-11 20:30:00
09001,Fairfield,Connecticut,20,2019-10-11 20:45:00
09003,Hartford,Connecticut,1996,2019-10-11 20:45:00
09005,Litchfield,Connecticut,1,2019-10-11 20:45:00
09007,Middlesex,Connecticut,5,2019-10-11 20:45:00
09009,New Haven,Connecticut,67,2019-10-11 20:45:00
09011,New London,Connecticut,81,2019-10-11 20:45:00
09013,Tolland,Connecticut,13,2019-10-11 20:45:00
09015,Windham,Connecticut,88,2019-10-11 20:45:00
09001,Fairfield,Connecticut,19,2019-10-11 21:00:00
09003,Hartford,Connecticut,1984,2019-10-11 21:00:00
09005,Litchfield,Connecticut,1,2019-10-11 21:00:00
09007,Middlesex,Connecticut,5,2019-10-11 21:00:00
09009,New Haven,Connecticut,33,2019-10-11 21:00:00
09011,New London,Connecticut,50,2019-10-11 21:00:00
09013,Tolland,Connecticut,13,2019-10-11 21:00:00
09015,Windham,Connecticut,88,2019-10-11 21:00:00
09001,Fairfield,Connecticut,34,2019-10-11 21:15:00
09003,Hartford,Connecticut,1945,2019-10-11 21:15:00
09005,Litchfield,Connecticut,22,2019-10-11 21:15:00
09007,Middlesex,Connecticut,5,2019-10-11 21:15:00
09009,New Haven,Connecticut,33,2019-10-11 21:15:00
09011,New London,Connecticut,48,2019-10-11 21:15:00
09013,Tolland,Connecticut,13,2019-10-11 21:15:00
09015,Windham,Connecticut,87,2019-10-11 21:15:00
09001,Fairfield,Connecticut,26,2019-10-11 21:30:00
09003,Hartford,Connecticut,115,2019-10-11 21:30:00
09005,Litchfield,Connecticut,30,2019-10-11 21:30:00
09007,Middlesex,Connecticut,5,2019-10-11 21:30:00
09009,New Haven,Connecticut,33,2019-10-11 21:30:00
09011,New London,Connecticut,47,2019-10-11 21:30:00
09013,Tolland,Connecticut,13,2019-10-11 21:30:00
09015,Windham,Connecticut,93,2019-10-11 21:30:00
09001,Fairfield,Connecticut,31,2019-10-11 21:45:00
09003,Hartford,Connecticut,160,2019-10-11 21:45:00
09005,Litchfield,Connecticut,29,2019-10-11 21:45:00
09007,Middlesex,Connecticut,5,2019-10-11 21:45:00
09009,New Haven,Connecticut,32,2019-10-11 21:45:00
09011,New London,Connecticut,179,2019-10-11 21:45:00
09013,Tolland,Connecticut,14,2019-10-11 21:45:00
09015,Windham,Connecticut,69,2019-10-11 21:45:00
09001,Fairfield,Connecticut,31,2019-10-11 22:00:00
09003,Hartford,Connecticut,160,2019-10-11 22:00:00
09005,Litchfield,Connecticut,29,2019-10-11 22:00:00
09007,Middlesex,Connecticut,7,2019-10-11 22:00:00
09009,New Haven,Connecticut,34,2019-10-11 22:00:00
09011,New London,Connecticut,169,2019-10-11 22:00:00
09013,Tolland,Connecticut,14,2019-10-11 22:00:00
09015,Windham,Connecticut,69,2019-10-11 22:00:00
09001,Fairfield,Connecticut,17,2019-10-11 22:15:00
09003,Hartford,Connecticut,160,2019-10-11 22:15:00
09005,Litchfield,Connecticut,29,2019-10-11 22:15:00
09007,Middlesex,Connecticut,8,2019-10-11 22:15:00
09009,New Haven,Connecticut,10,2019-10-11 22:15:00
09011,New London,Connecticut,153,2019-10-11 22:15:00
09013,Tolland,Connecticut,15,2019-10-11 22:15:00
09015,Windham,Connecticut,69,2019-10-11 22:15:00
09001,Fairfield,Connecticut,17,2019-10-11 22:30:00
09003,Hartford,Connecticut,89,2019-10-11 22:30:00
09005,Litchfield,Connecticut,9,2019-10-11 22:30:00
09007,Middlesex,Connecticut,79,2019-10-11 22:30:00
09009,New Haven,Connecticut,53,2019-10-11 22:30:00
09011,New London,Connecticut,153,2019-10-11 22:30:00
09013,Tolland,Connecticut,14,2019-10-11 22:30:00
09015,Windham,Connecticut,21,2019-10-11 22:30:00
09001,Fairfield,Connecticut,16,2019-10-11 22:45:00
09003,Hartford,Connecticut,18,2019-10-11 22:45:00
09005,Litchfield,Connecticut,9,2019-10-11 22:45:00
09007,Middlesex,Connecticut,79,2019-10-11 22:45:00
09009,New Haven,Connecticut,53,2019-10-11 22:45:00
09011,New London,Connecticut,18,2019-10-11 22:45:00
09013,Tolland,Connecticut,14,2019-10-11 22:45:00
09015,Windham,Connecticut,23,2019-10-11 22:45:00
09001,Fairfield,Connecticut,16,2019-10-11 23:00:00
09003,Hartford,Connecticut,19,2019-10-11 23:00:00
09005,Litchfield,Connecticut,9,2019-10-11 23:00:00
09007,Middlesex,Connecticut,87,2019-10-11 23:00:00
09009,New Haven,Connecticut,53,2019-10-11 23:00:00
09011,New London,Connecticut,9,2019-10-11 23:00:00
09013,Tolland,Connecticut,15,2019-10-11 23:00:00
09015,Windham,Connecticut,22,2019-10-11 23:00:00
09001,Fairfield,Connecticut,16,2019-10-11 23:15:00
09003,Hartford,Connecticut,18,2019-10-11 23:15:00
09005,Litchfield,Connecticut,9,2019-10-11 23:15:00
09007,Middlesex,Connecticut,87,2019-10-11 23:15:00
09009,New Haven,Connecticut,53,2019-10-11 23:15:00
09011,New London,Connecticut,9,2019-10-11 23:15:00
09013,Tolland,Connecticut,15,2019-10-11 23:15:00
09015,Windham,Connecticut,22,2019-10-11 23:15:00
09001,Fairfield,Connecticut,17,2019-10-11 23:30:00
09003,Hartford,Connecticut,20,2019-10-11 23:30:00
09005,Litchfield,Connecticut,9,2019-10-11 23:30:00
09007,Middlesex,Connecticut,15,2019-10-11 23:30:00
09009,New Haven,Connecticut,53,2019-10-11 23:30:00
09011,New London,Connecticut,11,2019-10-11 23:30:00
09013,Tolland,Connecticut,21,2019-10-11 23:30:00
09015,Windham,Connecticut,22,2019-10-11 23:30:00
09001,Fairfield,Connecticut,16,2019-10-11 23:45:00
09003,Hartford,Connecticut,21,2019-10-11 23:45:00
09005,Litchfield,Connecticut,9,2019-10-11 23:45:00
09007,Middlesex,Connecticut,15,2019-10-11 23:45:00
09009,New Haven,Connecticut,53,2019-10-11 23:45:00
09011,New London,Connecticut,11,2019-10-11 23:45:00
09013,Tolland,Connecticut,21,2019-10-11 23:45:00
09015,Windham,Connecticut,22,2019-10-11 23:45:00
09001,Fairfield,Connecticut,12,2019-10-12 00:00:00
09003,Hartford,Connecticut,31,2019-10-12 00:00:00
09005,Litchfield,Connecticut,86,2019-10-12 00:00:00
09007,Middlesex,Connecticut,10,2019-10-12 00:00:00
09009,New Haven,Connecticut,53,2019-10-12 00:00:00
09011,New London,Connecticut,24,2019-10-12 00:00:00
09013,Tolland,Connecticut,21,2019-10-12 00:00:00
